frankly I'll be honest, Chouard he's a good guy he has ideas 
have been created already, they will surely continue, however, the movement in 
will surely continue, however, the movement in its current form, as said 
movement in its current form, as said pierrelalu, may not continue (in 
n Still, I am hopeful that the movement continues! especially with the 
that the movement continues! especially with the sunny days arrive! (By cons, 
with the sunny days arrive! (By cons, I have more doubts about 
(By cons, I have more doubts about its survival this winter ?) 
IMHO it lasts for, it'd be interesting to go down the proposals 
be interesting to go down the proposals that begin to emerge wiki 
the proposals that begin to emerge wiki So ultimately there would need 
emerge wiki So ultimately there would need more members if I understand? 
For me it is the solution Socrafte By increasing the number of 
solution Socrafte By increasing the number of people, it enhances the "rotating 
number of people, it enhances the "rotating capabilities" so it allows people 
the "rotating capabilities" so it allows people to this rest and motivate 
Singapour @: we get to 90 000 signatories of the petition but 
90 000 signatories of the petition but impossible to contact them eg 
not revolution, it does not serve anything and every 50 years is 
serve anything and every 50 years is actually a _pari on lobbying 
Tournai: I will like to understand the strategic interest to occupy the 
 There are more concrete and sustainable ways to continue this happy 
Tournai: there could be eg public land occupations to make gardens to 
I think it's important to stay on the squares, including taking turns, 
stay on the squares, including taking turns, because the spring for those 
taking turns, because the spring for those in the northern hemisphere, new 
Hi, QQ1 Can anyone tell me where to report an appointment committee 
me where to report an appointment committee for it to be relayed 
appointment committee for it to be relayed to the sites and newsletters? 
G'day to tou-s-thy; Just to the GA in Marne La Vall standing 
the GA in Marne La Vall standing tonight, 18 hours Noisy Champs 
It is for the committee Drugs and Freedom to be held on 
@nathaniel I find a shame not to make the commission meeting April 
not to make the commission meeting April 20 Nathaniel: Committee for Drugs 
meeting April 20 Nathaniel: Committee for Drugs and freedom, I invite you 
for Drugs and freedom, I invite you to reflect on the fact 
invite you to reflect on the fact that a drug user, including 
the fact that a drug user, including hard drugs, he made a 
user, including hard drugs, he made a conscious choice about the use 
made a conscious choice about the use of his body, hidden by 
the use of his body, hidden by the fact against that the 
hidden by the fact against that the health system is shared, and 
that the health system is shared, and therefore it imposes on other 
@nathaniel: Committee for Drugs and freedom, I invite you to reflect on 
freedom, I invite you to reflect on the fact that a drug 
reflect on the fact that a drug user, including hard drugs, he 
a drug user, including hard drugs, he made a conscious choice about 
drugs, he made a conscious choice about the use of his body 
choice about the use of his body against the occult that the 
his body against the occult that the health system is shared, and 
that the health system is shared, and therefore it imposes on other 
 Indeed the issue of public health, its cost and virtuous practices, 
public health, its cost and virtuous practices, this is the kind of 
virtuous practices, this is the kind of topic that can be debated 
Lille: By "conscious choice" you also hear that what led him to 
also hear that what led him to drug use is a choice 
which reads in part: Motion 1: 'The Committee considers the use of 
1: 'The Committee considers the use of psychotropic drugs as a right 
use of psychotropic drugs as a right to dispose of his body, 
a right to dispose of his body, of his conscience and of 
Motion 2: "The commission denied the prohibition of access to the plant 
Motion 3: "The Commission considers the right to access a non-ideological information 
the right to access a non-ideological information and prevention anxious to education 
Motion 4: "The Commission denies that a user can be pursued by 
Motion 5: "The Commission proposes to continue the reflection on the legal 
to continue the reflection on the legal availability of modes drug case 
the legal availability of modes drug case by case, in the worries 
drug case by case, in the worries of coach without encouraging or 
If you're interested I invite you to discover what has already been 
Paris: unfortunately I'm not Parisien and can come and talk Ok, I 
and can come and talk Ok, I note your point to the 
Ok, I note your point to the next agenda if you book 
@nathaniel: and suddenly, you can convey an idea: if drug users make 
convey an idea: if drug users make a conscious choice, then they 
users make a conscious choice, then they declare to the health pooling 
then they declare to the health pooling system, and must contribute more 
 That must in my view be part of the conscious choice 
view be part of the conscious choice made, plus it is educational 
conscious choice made, plus it is educational about the dangers of drug 
 Can be extended to other hazardous substances such as alcohol or 
Lille: but why? overweight people because of their food choices are costly 
because of their food choices are costly to the health pooling system, 
are costly to the health pooling system, so I do not understand 
pooling system, so I do not understand why you patronized some and 
 But to answer you: in a legal system there are taxes 
in a legal system there are taxes that are used to it, 
 Then when you take The US case states that have legalized 
The US case states that have legalized weed, the collected money windfall 
have legalized weed, the collected money windfall tax takes more than well 
money windfall tax takes more than well the health, and can even 
than well the health, and can even be made available for education 
@nathaniel: yes, it can be done like that too, but the tax 
done like that too, but the tax system also allows a parallel 
the tax system also allows a parallel system of black market (I 
a parallel system of black market (I have not said I was 
market (I have not said I was against, I said that we 
I was against, I said that we must take in account ^^) 
that we must take in account ^^) Moreover, the cost of smoking 
account ^^) Moreover, the cost of smoking to society is not offset 
of smoking to society is not offset by what it pays in 
not offset by what it pays in taxes, so you must also 
The special session of the United Nations General Assembly would focus prevention 
 By against drugs, we choose well (according to the commission) to 
 Free for you to disagree, but thank you not to go 
disagree, but thank you not to go too fast and taxing me 
Come on, it's nice but it's not the place to debate, good 
Lille: you also chosen to eat healthy or shit, this has a 
eat healthy or shit, this has a cost (the most important of 
), thus taxing the food that makes you sick, so it seems 
Do you really think that the `channel accueil`soit the place to debate? 
But how to explain that drugs that do not make you sick 
drugs that do not make you sick are prohibited and those that 
you sick are prohibited and those that cause illness are "encouraged", at 
those that cause illness are "encouraged", at least very very present (industry, 
Lille We talk Saturday! As the Committee has no assigned chanel, I 
the Committee has no assigned chanel, I took home to share my 
 Indeed, this is not the place, that's why I started a 
the place, that's why I started a private conversation with Sam ^^ 
Lille and let's create that channel and share the wiki page on 
channel and share the wiki page on the Committee I invite Nathaniel 
page on the Committee I invite Nathaniel to do so since it 
invite Nathaniel to do so since it is part of the commission 
Hello, the twitter account of Night Stand facing me here to reach 
Night Stand facing me here to reach people who are in charge 
@chercherjournal: without wanting to say stupid things but I think you should 
stupid things but I think you should go see the cannal #DEV 
I want to know if you can put the motion of Bordeaux 
you can put the motion of Bordeaux (call for the demonstration of 
@ Simons-common-Lille 2160 is an anagram 2016 We would like it to 
anagram 2016 We would like it to appear in the cover page 
it to appear in the cover page and we can be signed 
cover page and we can be signed (as a night stand and 
Amaury, I do not know who you are, but you'd be sympathetic 
who you are, but you'd be sympathetic to respond more kind and 
@all You know if there are other cities that are making operations 
[In Pictures] Metro, BNP Paribas, TNT: Stock surprises opponents of the Labor 
Wednesday, April 20, hundreds of opponents of the Labor Law invaded BNP 
opponents of the Labor Law invaded BNP Paribas in Toulouse, before finally 
invaded BNP Paribas in Toulouse, before finally being evacuated and join the 
g yesterday saw a perished on oP sand, look at my twitter 
on oP sand, look at my twitter of late @diego - am 
my twitter of late @diego - am used it for non-violent communication 
@chercherjournal: our apologies tones to each other: there is mass work and 
each other: there is mass work and sometimes goes more direct @grenoble: 
= Can you bind the motion in question? (But otherwise Wig0 is 
motion in question? (But otherwise Wig0 is right: rather it begins work 
Wig0 is right: rather it begins work and link to Wiki / 
begins work and link to Wiki / and only when it has 
Wiki / and only when it has been asked to edit  
@chercherjournal: sorry, it's just that you post all the same question, and 
you post all the same question, and you do not have the 
question, and you do not have the answers suddenly between comrade we 
after I do not know who you are not and lots of 
who you are not and lots of people want to post stuff 
lots of people want to post stuff everywhere that is why there 
post stuff everywhere that is why there is the wiki and suddenly, 
why there is the wiki and suddenly, the content is shareable @amaury: 
and suddenly, the content is shareable @amaury: @ Wig0 you know with 
shareable @amaury: @ Wig0 you know with me Amaury always right ^^ 
(Sorry for spelling and typos all this, I do not have time 
all this, I do not have time to correct any yes I 
you can put it on the #wiki @chercherjournal you need a hand 
the #wiki @chercherjournal you need a hand to put it on the 
(I would love to read if you'll give us the link) @chercherjournal 
No but also the text we want to have a tab for 
we want to have a tab for membership as a Night Stand 
tab for membership as a Night Stand and activist in the text 
then: small legal point: sign petition via personal email address (even if 
small point coordination: Toulouse look with they have an ope but not 
with they have an ope but not the same day I think 
Every day there are thousands to occupy public space to take our 
 Join us, and decide together our common future in this political 
together our common future in this political movement or party without banners 
 "FA" (unfortunately it has not yet true of AG off individual 
not yet true of AG off individual cities, d hence the risk 
off individual cities, d hence the risk of telescoping - as the 
the risk of telescoping - as the example with the motion of 
you can link to an external petition, and link to the page 
external petition, and link to the page that will list the signatories? 
(Digital-ethics intercommission also the matter of the petition tool in the viewfinder, 
Yes but if you put the text on the wiki bordeaux, the 
the text on the wiki bordeaux, the motion will not be very 
@chercherjournal: besides, I did a little research in my corner for Bordeaux 
Hello: is it possible to include the holding of the COMMISSION Antipub 
include the holding of the COMMISSION Antipub to 19h to Sated now, 
COMMISSION Antipub to 19h to Sated now, the program Night Stand? I 
Sated now, the program Night Stand? I unable to know who to 
 Out in 2h arriving, many people will look before moving to 
thanks! note if there are representative of intercommission-digital-ethics #coordination_numerique here would not 
For those interested in a discussion about the use of drugs, I 
discussion about the use of drugs, I invite you on the channel 
c the project AG Questembert Ireland to sanitize tools and communication ^^ 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
Within weeks, the most important social movement consisting of the last 10 
social movement consisting of the last 10 years in France, s is 
last 10 years in France, s is literally emptied of its substance 
s is literally emptied of its substance subversive to take the form 
its substance subversive to take the form of a friendly alternative village 
 At a time when neoliberal purge n has never been violent, 
neoliberal purge n has never been violent, it is urgent to reset 
been violent, it is urgent to reset the political struggle rather than 
Creating change through strikes and demonstrations? I think that create / think 
demonstrations? I think that create / think a more likely alternative system 
/ think a more likely alternative system to emerge that if asked, 
alternative system to emerge that if asked, through popular pressure, a change 
The main criticism seems to be based on the policy definition in 
I fear for the result of the movement with the extension of 
it should be fine, it is an extraordinary social laboratory where meetings 
is an extraordinary social laboratory where meetings are created, exchanges or knowledge 
where meetings are created, exchanges or knowledge sharing as a common good 
the people on the ground trying the best possible dissemination of knowledge, 
trying the best possible dissemination of knowledge, know-how and know-be promoting exchanges 
to highlight as all the already existing devices, the participatory democratic jobs 
as soon as the "zu" have decided to give time to the 
have decided to give time to the social animator, digital, territorial to 
to the social animator, digital, territorial to come on the ground and 
territorial to come on the ground and fair job paid by our 
ground and fair job paid by our taxes, ca advance in the 
 people who gather in committee to discuss and comment on various 
 share a coffee or beer with a buddy, moaning and grabbing 
beer with a buddy, moaning and grabbing from time to time  
fear in the sense gatherings will be banned in the name of 
If this is really the name of security, the euro is also 
name of security, the euro is also banned as a rally  
except that it is enough to argue about a surge in threats 
to argue about a surge in threats and a late fall in 
and France will stop for three months of the summer period as 
three months of the summer period as every year yes but the 
 and be worse sweeten their holidays offered by these same partners 
Anyone know help me use openstreetmap stp ??? I registered and I 
openstreetmap stp ??? I registered and I have to insert Messina on 
and I have to insert Messina on the map of Nuot Standing 
Not cool to let pericopeur outside when he has a place to 
outside when he has a place to book with standing overnight Gazette 
@al Not cool to let pericopeur outside when he has a place 
pericopeur outside when he has a place to book with standing overnight 
 TF1 and let go! There are only 5 periscopeur permanentSur the 
There are only 5 periscopeur permanentSur the placeEt Each one has two 
permanentSur the placeEt Each one has two 300 perqonne with luis ui 
has two 300 perqonne with luis ui watch c shame not allow 
luis ui watch c shame not allow the retransmission for many people 
 Deplus there no censorship of info with the periscope! Good meeting 
Hmmmm Sphinx who rises from the ashes? this is not the Phoenix 
Must not try to peter higher than his ass this dessert in 
I think as long as the Internet tools for debates / discussions 
the Internet tools for debates / discussions are not ready, mobilization Sated 
/ discussions are not ready, mobilization Sated site is important but once 
mobilization Sated site is important but once the tools are ready and 
but once the tools are ready and discussions with all the world 
ready and discussions with all the world committed, mobilizing up Sated not 
the world committed, mobilizing up Sated not really have of interest and 
Sated not really have of interest and would be a loss of 
interest and would be a loss of energy (demont/ back instead), future 
loss of energy (demont/ back instead), future gathering / share would be 
Anyone know if TVDebout transmits the AG tonight? I find no direct 
MTP: there are audio streaming on the site, it must be also 
Recall that "on" #radiodebout there is a framapad proposals for the cat 
Recall that "on" #radiodebout there is a framapad proposals for the cat 
R: not being there but guard to home, I still do not 
Aix: too much for my taste but tonight I'm against bad situation: 
taste but tonight I'm against bad situation: other friends also had to 
Anyway ^^ hat (especially the quiet evenings on the cat it's not 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
mmm come back faster under another nickname and it would still take 
another nickname and it would still take us 15 minutes to pretend 
still take us 15 minutes to pretend not to have recognized the 
to pretend not to have recognized the animal it was Mr IRC? 
wig0 uh? Yet avantavant - yesterday he had been kick by Jules, 
(Jules a little cracked but obviously there watching his additions to his 
obviously there watching his additions to his chan is the shameless mess) 
Well, for my part, I can not afford to undergo perpetual blinking 
can not afford to undergo perpetual blinking nuisance of unnecessary chan for 
 That is what would take me the head, so that I 
take me the head, so that I / we have a useful 
The same impunity they do not change the name of the channels 
I sometimes change the channel names that I had actually created but 
names that I had actually created but no one has done in 
I wonder, Joey Starr, it must still be present at the new 
ah good topic of conversation to forget ennuyeur it's a real challenge 
This is a sign that the movement works well, it attracts people 
Aix: concern name and info chan: set - thank you friends of 
damn I came here telling me that it might be the only 
me that it might be the only place in France where I 
the only place in France where I would hear no talk about 
where I would hear no talk about not touch my shit and 
@ Wig0: totally agree with you to round up the "normal people" 
you to round up the "normal people" (consumer non geek?) On #accueil 
But no relation to the current topic of / ban that specific 
irl: you do not lose anything if I do not dwell more, 
it was posted the link to the broadcast of debates in the 
to the broadcast of debates in the labor exchange at the moment? 
Wednesday, April 20 at 19:00 Fakir & convergence commission struggles / discussion 
Fakir & convergence commission struggles / discussion evening on "The step from" 
The Republic Square is filled, and Night standing swarmed in Province and 
 But should we be content? Fakir and commission convergence of struggles 
content? Fakir and commission convergence of struggles invite to a discussion evening 
of struggles invite to a discussion evening on "The step from" Wednesday, 
discussion evening on "The step from" Wednesday, April 20 at 19h at 
from" Wednesday, April 20 at 19h at the Labour Exchange in Paris 
nobody listens, there's a guy who wants to fight against a half 
titor who came specially us drop it, someone he could listen to 
he painfully tries to keep the topic of debate but a lot 
the topic of debate but a lot of people have nothing to 
a lot of people have nothing to carrer come and just tell 
why fakir monopolizes the project #nuitdebout and discredit the work of the 
@all why fakir monopolizes the project #nuitdebout and discredit the work of 
they do not discredit, the meeting at the labor exchange is symptomatic 
meeting at the labor exchange is symptomatic of a ruffin side is 
is symptomatic of a ruffin side is fighting to stay in the 
side is fighting to stay in the concrete and make things "hard", 
in the concrete and make things "hard", while the other half of 
things "hard", while the other half of the speakers are there to 
half of the speakers are there to come and preach to their 
there to come and preach to their parish as if it were 
to their parish as if it were the free speaking at the 
they are two different visions that attempt to discuss but it does 
no, he monopolizes the projection of #nuitdebout in 2min AG would have 
of #nuitdebout in 2min AG would have been as tt the world 
this is not an AG, I repeat, it is an evening debate 
yes I also repeat myself how is it that an external commission 
how is it that an external commission meeting to make proposals to 
external commission meeting to make proposals to the agenda of the GA? 
they are proposals, the discussion evening will bring its proposals and work 
evening will bring its proposals and work with the AG as any 
where I could possibly join the questioning @LoGduPerigord is the perception - 
the questioning @LoGduPerigord is the perception - again - when the mass 
yes while baffouant the right to speak in the meeting and imposing 
to speak in the meeting and imposing its schedule to submit the 
ok, well, we understood that you did not like the fakir, I 
you did not like the fakir, I personally think nothing of them, 
fakir, I personally think nothing of them, but in this case they 
of them, but in this case they behave correctly in the Democratic 
@LoGduPerigord: If you have written references the above I take out a 
references the above I take out a small package of bonds to 
out a small package of bonds to be processed by the communication 
I have not said that I did not like fakir, I see 
I did not like fakir, I see a private press which gives 
I see a private press which gives it the right to propose 
which gives it the right to propose agendas and meetings parallel to 
question: Does he said fakir speaks in his own name or in 
I'm not saying this is a fascist, I say fakir takes the 
a fascist, I say fakir takes the decision to propose an agenda 
takes the decision to propose an agenda for all ag and discussions 
me if this does not bother you and you do see any 
bother you and you do see any problem is you're really blind 
see any problem is you're really blind to the slap just given 
really blind to the slap just given to AG FRAnce and Navarre 
ah yes but it can not impose it in all settings - 
not impose it in all settings - as there not a c 
if fakir wants enact other rules than the AG for the operation 
rules than the AG for the operation of the debate, they have 
BYou two interpelations at Lille following a CRS raid on trade union 
following a CRS raid on trade union premises, in reaction, this following 
trade union premises, in reaction, this following direct action of an individual 
this following direct action of an individual "third party" that launched a 
an individual "third party" that launched a brick through a window  
@LoGduPerigord what everyone here has not _seulement_ privilege being able to listen 
Tournai managed to smuggle without too much trouble, and then I have 
who better than Lordon, piketti and appalled economists to talk about the 
and appalled economists to talk about the economy, who better than ruffin 
about the economy, who better than ruffin or Plenel to talk about 
than ruffin or Plenel to talk about history of protest movements and 
talk about history of protest movements and so on in other areas 
 the Republic of ag that's nice, but the opposite camp is 
that's nice, but the opposite camp is not in lyric poetry then 
camp is not in lyric poetry then will have to talk seriously 
poetry then will have to talk seriously on a day when the 
so he tried to balk and saloper the hotline, but there it 
and saloper the hotline, but there it ended up falling on the 
there it ended up falling on the bones of small admin good 
a representative of ag remarked that ag have a project to suggest 
that ag have a project to suggest the contrary of what to 
to suggest the contrary of what to ruffin said in his speech 
what to ruffin said in his speech and the meeting of May 
his speech and the meeting of May 7 and 8, that ruffin 
of May 7 and 8, that ruffin is eager to take the 
that ruffin is eager to take the floor to say must progress 
take the floor to say must progress on the project proposed fakir, 
must progress on the project proposed fakir, poof, gone the work of 
ruffin just as ag had no short-term future project, which is false 
about @kraft it must be always on his bike to try to 
hey ben listening, if people are not happy, and Ruffin fakir will 
are not happy, and Ruffin fakir will send bouler in the vote 
fakir will send bouler in the vote in AG and it will 
it's up to you, I share you my feelings, you can do 
share you my feelings, you can do what you want, and especially 
and the foot is placed in the murky pond of bureaucracy, sovereignty 
in the murky pond of bureaucracy, sovereignty and institutions of power, it's 
@LoGduPerigord: This is not surprising, I feel that one of the concerns 
I feel that one of the concerns of the movement it is 
the concerns of the movement it is probably exaggerated fear recovery from 
 @ FloryanR LIVE is #Periscope Orchestra - The new world #nuitdebout 
Orchestra - The new world #nuitdebout #peridebout #reporterdebout #tvdeboutlive #livedebout #republique # 
the problem here is obvious, fakir impose his agenda his word facing 
fakir impose his agenda his word facing the AG, it could be 
word facing the AG, it could be fakir or any other media 
could be fakir or any other media group, but it is the 
other media group, but it is the press so that his ideas 
we must also recognize the activist work and stop talking about Recycling 
So without distinction, all the press is rotten and has no legitimacy 
press is rotten and has no legitimacy when in any discourse on 
well then to compare, fakir has much more to bring the movement 
has much more to bring the movement in terms of struggles that 
@LoGduPerigord: Fakir well as impose its agenda on 31 March, we not 
LoG: we are still waiting a documentary source on the "Fakir IMPOSED 
cergy: tou myou plI note that a newspaper group acts as a 
that a newspaper group acts as a think tank, made his Lobbie, 
as a think tank, made his Lobbie, its prpores discussions with the 
his Lobbie, its prpores discussions with the trade unions for its project, 
with the trade unions for its project, deal with representing ag ag 
its project, deal with representing ag ag reminding that have their project 
ag ag reminding that have their project and have not wait to 
their project and have not wait to be told what to do 
and in terms of implementation and effectiveness of the movement, I would 
and effectiveness of the movement, I would have to give voice to 
I would have to give voice to M6 even if the subject 
voice to M6 even if the subject is not distorted and if 
the subject is not distorted and if it makes a profit Night 
it seems that people do not want intellectuals (though ESSENTIAL to creating 
not want intellectuals (though ESSENTIAL to creating a climate for minimum pre-revolutionary, 
to creating a climate for minimum pre-revolutionary, read brothel history of books) 
minimum pre-revolutionary, read brothel history of books) or "professionals" of the struggle 
of books) or "professionals" of the struggle (and I'm not talking unions) 
ben ok, that night was standing derde then, and continue to dream 
standing derde then, and continue to dream AG looped over the lifetime 
irl @ ah well it's because it's good to read the down 
@ Spermwhale-1: Yes you're my cool breeze in a rocky labyrinth 'Tain 
cool breeze in a rocky labyrinth 'Tain you are demotivating tonight  
Orchestra - The new world #nuitdebout #peridebout #reporterdebout #tvdeboutlive #livedebout #republique # 
Tournai: just 2/3 small brief detox 'that the case "go-flood" prevented me 
 @amaury required coordination to retrieve his messages and give its logs 
@ Wig0: Sorry, I'm enjoying the concert, although I'd rather be in 
classical concert at the foot of the republic, there is no denying 
I'm a bit trying to fuck not air my PhD and much 
fuck not air my PhD and much of my pro activity but 
it is because you do not do doctoral workshops, AC is really 
but at the same time, I would really succeed in connecting them 
I would really succeed in connecting them to other forms of ground 
yes it is not a novel idea, Spy, finally me that does 
novel idea, Spy, finally me that does not stop a little flatter 
that does not stop a little flatter the ego of the lady, 
if it motivates you, so do I would like to know if 
do I would like to know if anyone has been able to 
know if anyone has been able to follow the debate organized by 
Ok, is there a way for me to return to an earlier 
for me to return to an earlier point when I arrived in 
Custom I took during the debate, but not long after it began, 
debate, but not long after it began, the worse when I saw 
it began, the worse when I saw that it was going to 
I saw that it was going to do anything, I went to 
Be welcome here @diego I try anyway: an audio version of the 
try anyway: an audio version of the concert, to post YouTube + 
of the concert, to post YouTube + also go to the channel 
We must communicate: hey people - this is what did not happen 
- this is what did not happen when the night was not 
not happen when the night was not standing - see like that 
Orchestra - The new world #nuitdebout #peridebout #reporterdebout #tvdeboutlive #livedebout #republique # 
irl: Do not hesitate to go back on your idea #communication otherwise 
@ Spermwhale-1 was a formulation of the spirit, not the letter ^^ 
Well, I see that your conversation that evening debate has revolved around 
conversation that evening debate has revolved around the potential preemptive Fakir on 
I have not listened to, but the quality of the retransmission seems 
J was in a 2 week InterComm and c clearly a big 
week InterComm and c clearly a big problem they will not take 
I ask because three hours of debate with a bad quality, it 
@stocky: did a nice trick with another bot I glue myself that 
with another bot I glue myself that I have a little time 
To continue to occupy the land and consolidate its legitimacy privileged place 
land and consolidate its legitimacy privileged place of public debate, the movement 
privileged place of public debate, the movement began to develop a "cultural" 
the movement began to develop a "cultural" program with film screenings and 
hell, they will eventually make us think that the people have perhaps 
us think that the people have perhaps more the right to consider 
have perhaps more the right to consider as people I find his 
At least it has the merit of explaining why ND takes so 
merit of explaining why ND takes so well to a certain part 
takes so well to a certain part of the population and not 
Tournai: I think the sentence should understand "assert its position as a 
should understand "assert its position as a leader" (if I translate in 
as a leader" (if I translate in corporate Newspeak) and not to 
translate in corporate Newspeak) and not to implicate it should not exist 
In which country she was drifting reached the point where the plainclothes 
drifting reached the point where the plainclothes police put a union local 
"But perhaps most importantly its ability to exceed this opening between itself 
ability to exceed this opening between itself Franis Ruffin question posed itself, 
between itself Franis Ruffin question posed itself, resulting in absences for less 
posed itself, resulting in absences for less glaring in the concerns of 
for less glaring in the concerns of the movement, as the issue 
concerns of the movement, as the issue of migrants, that of suburban 
the issue of migrants, that of suburban youth as the most popular 
of suburban youth as the most popular categories, particularly of those who 
most popular categories, particularly of those who have been tempted by the 
those who have been tempted by the protest embodied by the FN 
Uh, but it's wrong, these matters precisely due to each AG and 
matters precisely due to each AG and each session of free speech 
 ND is not leading, ND is the expression of the people 
Tournai: The author takes the look of a sociologist and in his 
look of a sociologist and in his article in no time denigrates 
in his article in no time denigrates ND, he just tries to 
time denigrates ND, he just tries to study - relatively neutral - 
tries to study - relatively neutral - the social dynamics that drive 
Personally I understood: ND has similarities May 68 May 68 but where 
similarities May 68 May 68 but where was the union of youth 
but where was the union of youth and workers, ND seems to 
of youth and workers, ND seems to be the union of youth 
seems to be the union of youth and an expanded middle class 
of youth and an expanded middle class ( middle class since its 
middle class ( middle class since its creation became politicized [the sense 
The question is to know at what point we consider that the 
at what point we consider that the integrated movement of the working 
Tournai: ND is not the people, ND is the portion of the 
people, ND is the portion of the people who believes in ND 
The BanlieueDebout movement, the presence of ND workers in cities is rather 
 The difficulty is whether there is a popular support behind, it's 
there is a popular support behind, it's not easy to be determined 
 but I think that people either do not seek to understand 
people either do not seek to understand / get involved or are 
Frankly, when I see social struggles throughout history, and the importance they 
struggles throughout history, and the importance they have for the future  
It all began 3000 years ago when the Egyptian workers decided to 
ago when the Egyptian workers decided to refuse to work because they 
@inkey: Besides, is what you have information on Standing Suburbs? The media 
have information on Standing Suburbs? The media try to make it look 
The media try to make it look like white bobos meetings and 
it look like white bobos meetings and conclude the operation to fail 
meetings and conclude the operation to fail on the grounds that the 
to fail on the grounds that the suburbs consist mainly of racialized 
Tournai: you can also try to understand but do not find their 
to understand but do not find their account, or find the relevant 
or you have me appear to have exchanged important insights from 21h, 
to have exchanged important insights from 21h, someone to make me a 
from 21h, someone to make me a rough summary before 10am tomorrow? 
 Parcontre I think it is not really just a white bobo 
is not really just a white bobo meeting, this has got to 
white bobo meeting, this has got to brew Association / local militant 
got to brew Association / local militant therefore not necessarily the corner 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
Tournai: There is a difference between "is against ND priori" and "would 
between "is against ND priori" and "would be to ND provided you 
and "would be to ND provided you have enough information," I agree 
 But it does not change that at present the majority of 
change that at present the majority of the population is not found 
majority of the population is not found in ND ((primarily because it 
not found in ND ((primarily because it rejects a priori ND)) ND 
because it rejects a priori ND)) ND therefore can not claim to 
ND)) ND therefore can not claim to represent the people - for 
_and someone can ping c't lazy of Amaury @ c to remind 
lazy of Amaury @ c to remind him that not my fault 
to remind him that not my fault if I answer as fast 
my fault if I answer as fast when we finally reinforcements; and 
@diego: and given the current fragmentation, it'll be very, very difficult to 
but in the end it's so vague that I do not even 
so vague that I do not even know if that's what they 
the people is a duisment invented by bourgeois qualify for the poor 
the people is an empty word as happiness or ideal beauty or 
word as happiness or ideal beauty or everyone does what he wants 
Robert mmm go / Larousse / Wikipedia - I describe to me 
/ Wikipedia - I describe to me the people and it makes 
I describe myself as a non-tooth I'm like social caste in India 
non-tooth I'm like social caste in India I would be a Chandala 
in my opinion if you describe yourself as a non-tooth, somewhere you 
I can not justify not only is that I am physically, teeth 
only is that I am physically, teeth damaged by financial inability to 
physically, teeth damaged by financial inability to take care of my health 
or (the dentist deterioration) but in this case is not intended to 
in this case is not intended to mobilize either Night Stand broadly 
intended to mobilize either Night Stand broadly to a re-definition of "people" 
Go to bed, Lilliott rather, the French castes exist only sense of 
No, I see castes, as for the word people, I always heard 
for the word people, I always heard as a disguise that put 
always heard as a disguise that put the poor to own in 
that put the poor to own in salons, is a patriot in 
own in salons, is a patriot in wartime, to put them at 
Tournai: I have not yet managed to force the packaging of my 
castes exist in France when your parents are too poor to go 
your parents are too poor to go to college, they already bled 
to go to college, they already bled to pay you your school 
already bled to pay you your school books, then college? go work 
